"pid","yearbuilt","location","totval","bedrooms","bathrooms","halfbaths","multibuilding","zone","neighborhood","landval","acres","exval","address"
"173",1985,"675 TOWNSEND AV #179",158500,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, BLDG 12 UNIT 179, NEW HAVEN, CT 06512"
"174",1985,"675 TOWNSEND AV #180",162300,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, NEW HAVEN, CT 06511"
"175",1985,"675 TOWNSEND AV #181",154800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV 181, NEW HAVEN, CT 06512"
"176",1986,"675 TOWNSEND AV #190",167900,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV UNIT 190, NEW HAVEN, CT 06512"
"177",1986,"675 TOWNSEND AV #191",155800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675  TOWNSEND AV #191, NEW HAVEN, CT 06512"
"178",1986,"675 TOWNSEND AV #192",155800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AVE, NEW HAVEN, CT 06511"
"179",1987,"675 TOWNSEND AV #193",177600,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, UNIT 193, NEW HAVEN, CT 06512"
"180",1986,"675 TOWNSEND AV #186",157600,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV UNIT 186, NEW HAVEN, CT 06512"
"181",1986,"675 TOWNSEND AV #187",156900,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV UNIT187, NEW HAVEN, CT 06512"
"182",1986,"675 TOWNSEND AV #188",155800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"335 UPSON TER, NEW HAVEN, CT 06512"
"183",1986,"675 TOWNSEND AV #189",157600,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV UNIT 189, NEW HAVEN, CT 06512"
"184",1986,"675 TOWNSEND AV #182",156900,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV     182, NEW HAVEN, CT 06512"
"185",1986,"675 TOWNSEND AV #183",155100,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV # 183, NEW HAVEN, CT 06512"
"186",1986,"675 TOWNSEND AV #184",159100,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, NEW HAVEN, CT 06511"
"187",1986,"675 TOWNSEND AV #185",177600,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV #185, NEW HAVEN, CT 06512"
"188",1984,"675 TOWNSEND AV #176",115000,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, NEW HAVEN, CT 06512"
"189",1984,"675 TOWNSEND AV #177",158200,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV 177, NEW HAVEN, CT 06512"
"190",1984,"675 TOWNSEND AV #172",147600,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"8645 SW GRABHORN RD, BEAVETON, OR 97007"
"191",1984,"675 TOWNSEND AV #173",158200,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, NEW HAVEN, CT 06512"
"192",1984,"675 TOWNSEND AV #174",157600,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV UNIT 174, NEW HAVEN, CT 06512"
"193",1985,"675 TOWNSEND AV #175",113100,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV UNIT 175, NEW HAVEN, CT 06512"
"194",1984,"675 TOWNSEND AV #152",123400,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV 152, NEW HAVEN, CT 06512"
"195",1984,"675 TOWNSEND AV #153",155500,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AVE, NEW HAVEN, CT 06512"
"196",1984,"675 TOWNSEND AV #148",162800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, NEW HAVEN, CT 06512"
"197",1984,"675 TOWNSEND AV #149",155800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, NEW HAVEN, CT 06512"
"198",1984,"675 TOWNSEND AV #150",155800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV UNIT 150, NEW HAVEN, CT 06512"
"199",1984,"675 TOWNSEND AV #151",129000,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV 151, NEW HAVEN, CT 06512"
"200",1984,"675 TOWNSEND AV #144",162800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, NEW HAVEN, CT 06515"
"201",1984,"675 TOWNSEND AV #145",155800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND, UNIT #145, NEW HAVEN, CT 06513"
"202",1984,"675 TOWNSEND AV #146",155800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, NEW HAVEN, CT 06512"
"203",1984,"675 TOWNSEND AV #147",164800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV #147, NEW HAVEN, CT 06512"
"204",1984,"675 TOWNSEND AV #128",190200,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, NEW HAVEN, CT 06512"
"205",1984,"675 TOWNSEND AV #129",155800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV    129, NEW HAVEN, CT 06512"
"206",1984,"675 TOWNSEND AV #130",155800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV 130, NEW HAVEN, CT 06512"
"207",1984,"675 TOWNSEND AV #131",190200,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, NEW HAVEN, CT 06512"
"208",1984,"675 TOWNSEND AV #126",160400,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV U126 B22, NEW HAVEN, CT 06512"
"209",1984,"675 TOWNSEND AV #127",204600,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, BLDG 22  UNIT 127, NEW HAVEN, CT 06512"
"210",1985,"675 TOWNSEND AV #122",196700,NA,NA,NA,FALSE,"PDD 48","0200","0",0,4000,"675 TOWNSEND AV   122, NEW HAVEN, CT 06512"
"211",1985,"675 TOWNSEND AV #123",155800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, NEW HAVEN, CT 06512"
"212",1985,"675 TOWNSEND AV #124",174400,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, NEW HAVEN, CT 06511"
"213",1985,"675 TOWNSEND AV #125",196600,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV 125, NEW HAVEN, CT 06512"
"214",1985,"675 TOWNSEND AV #112",180700,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV   112, NEW HAVEN, CT 06512"
"215",1985,"675 TOWNSEND AV #113",155800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV 113, NEW HAVEN, CT 06512"
"216",1985,"675 TOWNSEND AV #114",155800,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV 114, NEW HAVEN, CT 06512"
"217",1985,"675 TOWNSEND AV #115",196700,NA,NA,NA,FALSE,"PDD 48","0200","0",0,4000,"675 TOWNSEND AV UNIT 115, NEW HAVEN, CT 06512"
"218",1985,"675 TOWNSEND AV #108",177600,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV 108, NEW HAVEN, CT 06512"
"219",1985,"675 TOWNSEND AV #109",160700,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV #109, NEW HAVEN, CT 06512"
"220",1985,"675 TOWNSEND AV #110",161400,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675  TOWNSEND AV  UNIT 110, NEW HAVEN, CT 06512"
"221",1984,"675 TOWNSEND AV #111",198400,NA,NA,NA,FALSE,"PDD 48","0200","0",0,1800,"675 TOWNSEND AV   UNIT 111, NEW HAVEN, CT 06512"
"222",1986,"675 TOWNSEND AV #104",199400,NA,NA,NA,FALSE,"PDD 48","0200","0",0,4000,"675 TOWNSEND AV    , UNIT 104, NEW HAVEN, CT 06512"
"223",1986,"675 TOWNSEND AV #105",158600,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV, NEW HAVEN, CT 06512"
"224",1986,"675 TOWNSEND AV #106",147000,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV UNIT 106, NEW HAVEN, CT 06512"
"225",1986,"675 TOWNSEND AV #107",157600,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AVE  #107, NEW HAVEN, CT 06512"
"226",1986,"675 TOWNSEND AV #101",192700,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"200 RIVERSIDE BLVD # 42A, NEW YORK, NY 10069"
"227",1986,"675 TOWNSEND AV #102",157600,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV UNIT102, NEW HAVEN, CT 06512"
"228",1986,"675 TOWNSEND AV #103",192700,NA,NA,NA,FALSE,"PDD 48","0200","0",0,0,"675 TOWNSEND AV UNIT 103, NEW HAVEN, CT 06512"
"229",NA,"108 LAURA LA",9100,NA,NA,NA,FALSE,"RS2","0200","5,100",0.1,0,"108 LAURA LA, NEW HAVEN, CT 06512"
"230",1960,"102 LAURA LA",149400,2,1,0,FALSE,"RS2","0200","52,700",0.13,0,"102 LAURA LA, NEW HAVEN, CT 06512"
"231",1961,"96 LAURA LA",132100,3,1,0,FALSE,"RS2","0200","52,700",0.13,0,"34 WHALERS PY RD, EAST HAVEN, CT 06512"
"232",NA,"LAURA LA",2600,NA,NA,NA,FALSE,"RS2","0200","2,600",0.03,0,"987 HILLSBORO MILE, HILLSBORO, FL 33062"
"233",NA,"LAURA LA",5000,NA,NA,NA,FALSE,"RS2","0200","5,000",0.07,0,"987 HILLSBORO MILE, HILLSBORO BEACH, FL 33062"
"234",1965,"86 LAURA LA",147300,3,1,0,FALSE,"RS2","0200","50,100",0.08,0,"86 LAURA LA, NEW HAVEN, CT 06512"
"235",1961,"80 LAURA LA",143500,3,1,0,FALSE,"RS2","0200","52,700",0.13,0,"80 LAURA LA, NEW HAVEN, CT 06512"
"236",1961,"76 LAURA LA",143800,3,1,0,FALSE,"RS2","0200","51,300",0.1,0,"76 LAURA LA, NEW HAVEN, CT 06512"
"237",1961,"72 LAURA LA",155600,3,1,0,FALSE,"RS2","0200","53,500",0.37,0,"72 LAURA LA, NEW HAVEN, CT 06512"
"238",1968,"68 LAURA LA",150600,3,1,1,FALSE,"RS2","0200","50,700",0.09,0,"68 LAURA LA, NEW HAVEN, CT 06512"
"239",1967,"62 LAURA LA",154400,3,1,0,FALSE,"RS2","0200","53,200",0.14,0,"62 LAURA LA, NEW HAVEN, CT 06512"
"240",1967,"56 LAURA LA",144100,3,2,0,FALSE,"RS2","0200","53,200",0.14,0,"56 LAURA LA, NEW HAVEN, CT 06512"
"241",1967,"50 LAURA LA",141200,3,1,0,FALSE,"RS2","0200","53,200",0.14,0,"50 LAURA LA, NEW HAVEN, CT 06512"
"242",1968,"46 LAURA LA",226500,5,2,0,FALSE,"RS2","0200","50,700",0.09,0,"46 LAURA LA, NEW HAVEN, CT 06512"
"243",1967,"42 LAURA LA",168100,3,1,0,FALSE,"RS2","0200","54,500",0.17,0,"42 LAURA LA, NEW HAVEN, CT 06512"
"244",1965,"38 LAURA LA",160600,2,1,0,FALSE,"RS2","0200","53,100",0.14,0,"38 LAURA LA, NEW HAVEN, CT 06512"
"245",1960,"32 LAURA LA",153400,3,1,0,FALSE,"RS2","0200","52,700",0.13,0,"32 LAURA LA, NEW HAVEN, CT 06512"
"246",1960,"24 LAURA LA",181800,3,1,0,FALSE,"RS2","0200","54,000",0.16,0,"24 LAURA LA, NEW HAVEN, CT 06512"
"247",1958,"16 LAURA LA",159000,3,1,0,FALSE,"RS2","0200","54,000",0.16,0,"5846 CONTE DR, LOTHIAN, MD 20711"
"248",1958,"10 LAURA LA",149300,3,1,0,FALSE,"RS2","0200","52,700",0.13,0,"10 LAURA LA, NEW HAVEN, CT 06511"
"249",1958,"4 LAURA LA",140400,2,1,0,FALSE,"RS2","0200","53,200",0.14,0,"4 LAURA LA, NEW HAVEN, CT 06512"
"250",NA,"115 LAURA LA",13400,NA,NA,NA,FALSE,"RS2","0200","1,800",0.02,0,"115 LAURA LA, EAST HAVEN, CT 06512-0000"
"251",1959,"107 LAURA LA",147900,3,1,0,FALSE,"RS2","0200","53,400",0.15,0,"107 LAURA LA, NEW HAVEN, CT 06512"
"252",1961,"101 LAURA LA",158000,3,2,0,FALSE,"RS2","0200","53,600",0.15,0,"101 LAURA LA, NEW HAVEN, CT 06512"
"253",1960,"95 LAURA LA",154800,2,2,0,FALSE,"RS2","0200","53,600",0.15,0,"95 LAURA LA, NEW HAVEN, CT 06512"
"254",1960,"87 LAURA LA",137800,3,1,0,FALSE,"RS2","0200","53,600",0.15,0,"87 LAURA LA, NEW HAVEN, CT 06512"
"255",1961,"81 LAURA LA",155200,3,1,0,FALSE,"RS2","0200","56,100",0.22,0,"24 CARRIAGE HILL DRIVE, BRANFORD, CT 06405"
"256",1959,"35 LAURA LA",168800,3,1,0,FALSE,"RS2","0200","53,200",0.14,0,"35 LAURA LA, NEW HAVEN, CT 06512"
"257",1959,"29 LAURA LA",157800,3,1,0,FALSE,"RS2","0200","53,200",0.14,0,"29 LAURA LA, NEW HAVEN, CT 06512"
"258",1959,"23 LAURA LA",163500,3,1,0,FALSE,"RS2","0200","53,200",0.14,0,"23 LAURA LA, NEW HAVEN, CT 06512"
"259",1959,"17 LAURA LA",160500,3,1,0,FALSE,"RS2","0200","52,700",0.13,0,"17 LAURA LA, NEW HAVEN, CT 06512"
"260",1959,"11 LAURA LA",158900,3,1,0,FALSE,"RS2","0200","52,700",0.13,0,"11 LAURA LA, NEW HAVEN, CT 06511"
"261",1959,"5 LAURA LA",112700,3,2,0,FALSE,"RS2","0200","26,200",0.12,0,"5 LAURA LA, NEW HAVEN, CT 06512"
"262",NA,"159 HUNTINGTON RD",2700,NA,NA,NA,FALSE,"RS2","0300","2,700",0.04,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"263",NA,"157 HUNTINGTON RD",2500,NA,NA,NA,FALSE,"PDD 48","0300","2,500",0.04,0,"C/O EMPIRE PROPERTY MGT CORP, 625 EAST MAIN ST, BRANFORD, CT 06405"
"264",1988,"151 HUNTINGTON RD",299300,3,3,1,FALSE,"RS2","0300","46,800",0.32,3900,"151 HUNTINGTON RD, NEW HAVEN, CT 06512"
"265",1988,"155 HUNTINGTON RD",291700,4,2,1,FALSE,"RS2","0300","45,800",0.41,3900,"155 HUNTINGTON RD, NEW HAVEN, CT 06512"
"266",1964,"145 HUNTINGTON RD",186400,3,1,1,FALSE,"RS2","0300","47,300",0.35,3200,"145 HUNTINGTON RD, NEW HAVEN, CT 06512"
"267",1963,"137 HUNTINGTON RD",172500,3,1,1,FALSE,"RS2","0300","47,200",0.34,3200,"137 HUNTINGTON RD, NEW HAVEN, CT 06511"
"268",1961,"129 HUNTINGTON RD",182400,3,2,0,FALSE,"RS2","0300","47,200",0.34,3200,"129 HUNTINGTON ROAD, NEW HAVEN, CT 06512"
"269",1960,"123 HUNTINGTON RD",201000,3,3,0,FALSE,"RS2","0300","47,200",0.34,0,"123 HUNTINGTON RD, NEW HAVEN, CT 06512"
"270",1965,"115 HUNTINGTON RD",225700,3,2,1,FALSE,"RS2","0300","47,200",0.34,0,"115 HUNTINGTON RD, NEW HAVEN, CT 06512"
"271",1965,"107 HUNTINGTON RD",172400,3,2,0,FALSE,"RM1","0300","44,300",0.2,0,"107 HUNTINGTON RD, NEW HAVEN, CT 06511"
"272",1965,"99 HUNTINGTON RD",183900,8,3,0,FALSE,"RM1","0300","44,300",0.2,0,"99 HUNTINGTON RD, NEW HAVEN, CT 06512"
"273",1966,"91 HUNTINGTON RD",193000,6,2,0,FALSE,"RM1","0300","44,300",0.2,0,"91 HUNTINGTON RD, NEW HAVEN, CT 06512"
"274",1965,"83 HUNTINGTON RD",170600,6,2,0,FALSE,"RM1","0300","44,300",0.2,0,"487 FORT HALE ROAD, NEW HAVEN, CT 06512"
"275",1966,"75 HUNTINGTON RD",207600,5,3,0,FALSE,"RM1","0300","44,300",0.2,0,"93 NORTH HUMISTON DRIVE, BETHANY, CT 06524"
"276",1965,"65 HUNTINGTON RD",176700,3,1,0,FALSE,"RM1","0300","44,300",0.2,3200,"67 HUNTINGTON RD, NEW HAVEN, CT 06512"
"277",1963,"44 ELIZABETH ANN DR",166400,6,2,0,FALSE,"RM1","0300","45,100",0.23,0,"44 ELIZABETH ANN DRIVE, NEW HAVEN, CT 06512"
"278",1967,"52 ELIZABETH ANN DR",155600,5,2,0,FALSE,"RM1","0300","43,800",0.18,0,"52 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"279",1964,"56 ELIZABETH ANN DR",135900,6,2,0,FALSE,"RM1","0300","43,800",0.18,0,"56 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"280",1966,"60 ELIZABETH ANN DR",188800,5,3,0,FALSE,"RM1","0300","43,500",0.17,0,"60 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"281",1965,"66 ELIZABETH ANN DR",191200,5,3,0,FALSE,"RM1","0300","44,300",0.2,0,"66 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"282",NA,"CHARTER OAK AV",5000,NA,NA,NA,FALSE,"RS2","0300","5,000",0.57,0,"2 CHARTER OAK AV, EAST HAVEN, CT 06512"
"283",NA,"CHARTER OAK AV",5000,NA,NA,NA,FALSE,"RS2","0300","5,000",0.56,0,"2 CHARTER OAK AV, EAST HAVEN, CT 06512"
"284",NA,"CHARTER OAK AV",6300,NA,NA,NA,FALSE,"RS2","0300","6,300",1.17,0,"10 CHARTER OAK AV, NEW HAVEN, CT 06512"
"285",NA,"CHARTER OAK AV",5000,NA,NA,NA,FALSE,"RS2","0300","5,000",0.56,0,"18 CHARTER OAK AV, NEW HAVEN, CT 06512"
"286",NA,"CHARTER OAK AV",5000,NA,NA,NA,FALSE,"RS2","0300","5,000",0.56,0,"22 CHARTER OAK AV, EAST HAVEN, CT 06512"
"287",NA,"CHARTER OAK AV",5000,NA,NA,NA,FALSE,"RS2","0300","5,000",0.56,0,"3815 SOUTH WEST TEMPLE, PO BOX 65250, SALT LAKE CITY, UT 84115"
"288",NA,"125 HUNTINGTON RD",5000,NA,NA,NA,FALSE,"RS2","0300","5,000",0.58,0,"11 HAINES ST, EAST HAVEN, CT 06512-0000"
"289",NA,"CHARTER OAK AV",5000,NA,NA,NA,FALSE,"RS2","0300","5,000",0.56,0,"36 CHARTER OAK AV, EAST HAVEN, CT 06512"
"290",NA,"CHARTER OAK AV",5000,NA,NA,NA,FALSE,"RS2","0300","5,000",0.56,0,"38 CHARTER OAK AV, NEW HAVEN, CT 06512"
"291",1972,"4 HUGHES ST EX",167200,3,1,0,FALSE,"RS2","0300","47,200",0.34,0,"4 HUGHES ST EX, NEW HAVEN, CT 06512"
"292",1972,"8 HUGHES ST EX",151500,3,1,0,FALSE,"RS2","0300","50,600",0.71,0,"8 HUGHES ST EX, NEW HAVEN, CT 06512"
"293",1964,"72 ELIZABETH ANN DR",152800,5,2,0,FALSE,"RM1","0300","44,000",0.19,0,"72 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"294",1965,"78 ELIZABETH ANN DR",145100,4,2,0,FALSE,"RM1","0300","44,000",0.19,0,"78 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"295",1964,"84 ELIZABETH ANN DR",154000,4,2,0,FALSE,"RM1","0300","44,000",0.19,0,"84 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"296",1964,"88 ELIZABETH ANN DR",200300,6,4,0,FALSE,"RM1","0300","44,800",0.22,0,"20 THISTLE MEADOW, BRANFORD, CT 06405"
"297",1965,"94 ELIZABETH ANN DR",184500,5,3,0,FALSE,"RM1","0300","44,800",0.22,0,"5025 DURHAM RD, GUILFORD, CT 06437"
"298",1964,"100 ELIZABETH ANN DR",160500,4,2,0,FALSE,"RM1","0300","43,200",0.16,0,"100 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"299",1964,"104 ELIZABETH ANN DR",160200,5,2,0,FALSE,"RM1","0300","44,000",0.19,0,"104 ELIZABETH ANN DRIVE, NEW HAVEN, CT 06512"
"300",1965,"110 ELIZABETH ANN DR",160900,4,2,0,FALSE,"RM1","0300","44,300",0.2,0,"110 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"301",1965,"118 ELIZABETH ANN DR",174700,6,2,0,FALSE,"RM1","0300","44,300",0.2,0,"118 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"302",1965,"124 ELIZABETH ANN DR",176200,4,2,0,FALSE,"RM1","0300","44,700",0.22,3400,"124 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"303",1966,"132 ELIZABETH ANN DR",163700,4,2,0,FALSE,"RM1","0300","44,300",0.2,0,"132 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"304",1965,"138 ELIZABETH ANN DR",269000,7,3,2,FALSE,"RM1","0300","44,300",0.2,0,"138 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"305",1965,"146 ELIZABETH ANN DR",187100,4,2,0,FALSE,"RM1","0300","46,600",0.31,0,"146 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"306",1910,"5 MASSACHUSETTS AV",230700,4,2,1,FALSE,"RM1","0300","46,000",0.28,0,"5 MASSACHUSETTS AV, NEW HAVEN, CT 06511"
"307",1986,"11 MASSACHUSETTS AV",209900,3,2,0,FALSE,"RM1","0300","41,900",0.12,0,"11 MASSACHUSETTS AV, NEW HAVEN, CT 06512"
"308",NA,"MASSACHUSETTS AV",2600,NA,NA,NA,FALSE,"RM1","0300","2,600",0.04,0,"21 MASSACHUSETTS AV, NEW HAVEN, CT 06512"
"309",1970,"75 ELIZABETH ANN DR",154200,4,2,0,FALSE,"RM1","0300","44,000",0.19,0,"77 ELIZABETH ANN DRIVE, NEW HAVEN, CT 06512"
"310",1962,"55 ELIZABETH ANN DR",196600,5,3,0,FALSE,"RM1","0300","43,500",0.17,0,"55 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"311",1962,"49 ELIZABETH ANN DR",156400,5,2,0,FALSE,"RM1","0300","43,500",0.17,0,"176 KNEELAND RD, NEW HAVEN, CT 06512"
"312",1964,"41 ELIZABETH ANN DR",145700,4,2,0,FALSE,"RM1","0300","43,500",0.17,0,"41 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"313",1965,"35 ELIZABETH ANN DR",148700,4,2,0,FALSE,"RM1","0300","43,500",0.17,0,"35 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"314",1963,"29 ELIZABETH ANN DR",135300,4,2,0,FALSE,"RM1","0300","43,700",0.18,0,"176 KNEECAND ROAD, NEW HAVEN, CT 06512"
"315",1963,"21 ELIZABETH ANN DR",177400,5,2,0,FALSE,"RM1","0300","43,500",0.17,0,"176 KNEELAND RD, NEW HAVEN, CT 06512"
"316",1965,"15 ELIZABETH ANN DR",166200,6,3,0,FALSE,"RM1","0300","43,800",0.18,0,"15 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"317",1965,"7 ELIZABETH ANN DR",144700,4,2,0,FALSE,"RM1","0300","43,700",0.18,0,"7 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"318",NA,"CLARENDON ST",40100,NA,NA,NA,FALSE,"RM1","0300","40,100",0.08,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"319",1963,"147 ELIZABETH ANN DR",165100,4,3,0,FALSE,"RM1","0300","47,000",0.33,0,"147 ELIZABETH ANN DR, NEW HAVEN, CT 06511"
"320",1965,"141 ELIZABETH ANN DR",184300,6,3,0,FALSE,"RM1","0300","44,600",0.21,0,"141 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"321",1968,"131 ELIZABETH ANN DR",159500,6,2,0,FALSE,"RM1","0300","43,500",0.17,0,"131 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"322",1965,"125 ELIZABETH ANN DR",157400,6,2,0,FALSE,"RM1","0300","43,500",0.17,0,"15 ANTHONY DR, NEW HAVEN, CT 06512"
"323",1965,"117 ELIZABETH ANN DR",146600,5,2,0,FALSE,"RM1","0300","43,200",0.16,0,"117 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"324",1964,"103 ELIZABETH ANN DR",168700,6,2,0,FALSE,"RM1","0300","43,500",0.17,0,"505 MAINS T STE 214, HACKEN SACK, NJ 07470"
"325",1964,"109 ELIZABETH ANN DR",144200,5,2,0,FALSE,"RM1","0300","43,800",0.18,0,"109 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"326",1964,"83 ELIZABETH ANN DR",149400,6,3,0,FALSE,"RM1","0300","44,000",0.19,0,"83 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"327",1967,"53 HUNTINGTON RD",157700,3,1,0,FALSE,"RM1","0300","44,300",0.2,0,"75 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"328",1966,"41 HUNTINGTON RD",237200,3,3,0,FALSE,"RM1","0300","45,500",0.25,0,"120 TUTTLE DR, NEW HAVEN, CT 06512"
"329",1900,"37 HUNTINGTON RD",152500,3,1,0,FALSE,"RM1","0300","39,700",0.07,0,"37 HUNTINGTON RD, NEW HAVEN, CT 06513"
"330",1925,"29 HUNTINGTON RD",160300,3,1,0,FALSE,"RM1","0300","43,800",0.18,0,"29 HUNTINGTON RD, NEW HAVEN, CT 06512"
"331",1964,"23 HUNTINGTON RD",196800,4,2,NA,TRUE,"RM1","0300","45,700",0.26,3200,"23 HUNTINGTON RD, NEW HAVEN, CT 06512"
"333",1952,"87 CLARENDON ST",185900,3,1,1,FALSE,"RM1","0300","44,600",0.21,0,"87 CLARENDON ST, NEW HAVEN, CT 06512"
"334",1958,"95 CLARENDON ST",205600,3,1,0,FALSE,"RM1","0300","45,700",0.26,0,"95 CLARENDON ST, NEW HAVEN, CT 06512"
"335",1951,"105 CLARENDON ST",178200,3,1,0,FALSE,"RM1","0300","45,300",0.24,0,"105 CLARENDON ST, NEW HAVEN, CT 06512"
"336",1963,"8 ELIZABETH ANN DR",137400,6,2,0,FALSE,"RM1","0300","42,200",0.13,0,"8 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"337",1964,"18 ELIZABETH ANN DR",135800,4,2,0,FALSE,"RM1","0300","43,300",0.16,0,"18-20 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"338",1964,"28 ELIZABETH ANN DR",138200,5,2,0,FALSE,"RM1","0300","43,500",0.17,0,"28 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"339",1965,"32 ELIZABETH ANN DR",135900,4,2,0,FALSE,"RM1","0300","43,800",0.18,0,"32 ELIZABETH ANN DR, NEW HAVEN, CT 06512"
"340",1957,"821 TOWNSEND AV",317300,2,2,0,FALSE,"RS2","0200","60,300",0.42,3700,"821 TOWNSEND AV, NEW HAVEN, CT 06512"
